unom,T1 < min,P1 <= 0,Сильная течь в системе отопления,Протечка труб в подъезде,Течь в системе отопления,T1 > max,P2 <= 0,Температура в квартире ниже нормативной,Отсутствие отопления в доме,Температура в помещении общего пользования ниже нормативной,Аварийная протечка труб в подъезде,Крупные пожары,ID ODS,№ ОДС,ods_adress,ID УУ,Адрес,Округ,Группа,Потребитель (или УК),ЦТП,Объём поданого теплоносителя в систему ЦО,Объём обратного теплоносителя из системы ЦО,Температура подачи,Температура обратки,Наработка часов счётчика,Проект,Количество этажей,Количество подъездов,Количество квартир,Общая площадь,Общая площадь жилых помещений,Общая площадь нежилых помещений,Материалы стен,Признак аварийности здания ,Количество пассажирских лифтов,Количество грузопассажирских лифтов,Материалы кровли по БТИ,Типы жилищного фонда,Статусы МКД
19991,0,0,0,0,0,0,0,1,0,0,0,0,143495396.0,ОДС №7-Перово,"город Москва, улица Плеханова, дом 25, корпус 5",78013371.0,"ул. Плеханова, д. 25, к. 5",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/032,260.5113427934272,261.15532845539906,59.83296051173709,52.336405122065734,23.999062408450705,II-18-01/12,12.0,1.0,81.0,3615.0,3473.0,142.0,из железобетонных сегментов,нет,2.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
19992,0,0,0,0,1,1,0,1,1,1,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",785502579.0,"ул. Плеханова, д. 26, к. 1",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/009,143.86471117840375,139.34926589671363,87.5673557746479,58.52029478873239,23.812655309859153,I-515,5.0,5.0,99.0,4483.9,4483.9,0.0,панельные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
19993,0,0,0,0,0,1,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",393113651.0,"ул. Плеханова, д. 26, к. 2",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/009,56.93203033333334,56.454908488262916,88.80354073708921,53.16987180751173,22.98915236150234,I-515,5.0,3.0,60.0,2583.2,2583.2,0.0,панельные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
19994,0,0,0,0,0,0,0,1,1,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",448615030.0,"ул. Плеханова, д. 26, к. 3",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/044,319.2148857887324,319.8951038169014,58.28882370422535,50.91834058215964,23.910603267605634,нет данных,12.0,1.0,70.0,3667.5,3545.8,121.7,кирпичные,нет,1.0,1.0,прочая(черепица;щепа;дранка),МКД,в эксплуатации
19995,0,0,0,0,0,0,1,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",161270571.0,"ул. Плеханова, д. 26, к. 4",ВАО,Бюджет,"ГБУК г. Москвы ""ОКЦ ВАО""",04-03-0221/044,189.91225778061224,187.523304375,59.05339659183674,48.11086573724491,23.555009415816325,П-55,9.0,2.0,48.0,4116.4,3247.4,869.0,панельные,нет,4.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
19996,0,0,0,0,0,1,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",393004801.0,"ул. Плеханова, д. 27, к. 1",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/014,97.76710130516432,97.1405608169014,82.75581305633801,54.376729924882625,23.30281575586854,I-515,5.0,4.0,80.0,3535.9,3535.9,0.0,панельные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
19997,0,0,0,0,0,1,0,1,0,0,0,0,143495396.0,ОДС №7-Перово,"город Москва, улица Плеханова, дом 25, корпус 5",448680476.0,"ул. Плеханова, д. 27, к. 2",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/014,101.04090559154929,100.39846959624414,82.65363203755868,54.88096414084507,23.976705779342723,нет данных,5.0,4.0,80.0,3517.8,3517.8,0.0,из железобетонных сегментов,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
19998,0,0,0,0,0,1,0,1,1,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",392984213.0,"ул. Плеханова, д. 28, к. 1",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/009,120.69706847887325,121.64507365258217,87.65168829107982,64.18399850704225,23.034043291079815,I-515,5.0,3.0,60.0,2593.7,2593.7,0.0,панельные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
19999,0,0,0,0,0,1,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",392986954.0,"ул. Плеханова, д. 28, к. 2",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/009,68.1149501173709,69.39796068544601,85.13117370892016,56.00915492957747,24.0,I-515,5.0,3.0,60.0,2580.6,2580.6,0.0,панельные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20000,0,0,0,0,0,0,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",376619092.0,"ул. Плеханова, д. 28, к. 3",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/009,80.97311264179105,79.80818381343283,88.36364886567164,56.39847261194029,23.887475522388062,I-515,5.0,3.0,60.0,2581.4,2581.4,0.0,панельные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20001,0,0,0,0,0,1,0,1,1,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",392977052.0,"ул. Плеханова, д. 28, к. 4",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/009,98.17513938028169,98.66138497652582,88.40782108920189,64.43975315492959,22.965161248826295,I-515,5.0,3.0,60.0,2580.5,2580.5,0.0,панельные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20002,0,0,0,0,0,0,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",392969730.0,"ул. Плеханова, д. 28, к. 5",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/044,277.33641431924883,275.84448356807513,59.3549765258216,47.749014084507046,23.995774647887327,П-55,9.0,2.0,48.0,3614.7,3279.7,335.0,панельные,нет,4.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20005,0,0,0,0,0,0,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",448603954.0,"ул. Плеханова, д. 30",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/044,512.7946515539907,497.4187367089201,60.187453765258226,54.89862669953052,22.88246763849765,II-18-31/12,12.0,1.0,81.0,4476.8,3520.2,956.6,из железобетонных сегментов,нет,2.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20006,0,0,0,0,0,1,0,1,1,0,0,0,143495396.0,ОДС №7-Перово,"город Москва, улица Плеханова, дом 25, корпус 5",187852157.0,"ул. Плеханова, д. 31, к. 1",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/018,176.2812779483568,175.83312177934275,83.46887311737089,53.033098680751166,23.992251685446007,П-30,12.0,2.0,93.0,6248.3,5326.3,922.0,из унифицированных железобетонных элементов,нет,4.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20007,0,0,0,0,0,0,0,1,1,0,0,0,143495396.0,ОДС №7-Перово,"город Москва, улица Плеханова, дом 25, корпус 5",393034004.0,"ул. Плеханова, д. 31, к. 2",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/018,146.17576111340207,146.56394974226805,83.51037136082473,55.73331739175258,22.241914417525773,П-30,12.0,2.0,95.0,5458.1,5445.1,13.0,панельные,нет,4.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20008,0,0,0,0,0,0,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",393103698.0,"ул. Плеханова, д. 32/7",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/044,544.1580839201878,542.1428990610328,59.83289398122066,48.954927957746484,23.878701079812203,индивидуальный проект,13.0,3.0,117.0,6407.9,6056.7,351.2,кирпичные,нет,3.0,3.0,прочая(черепица;щепа;дранка),МКД,в эксплуатации
20009,0,0,0,0,0,1,0,1,1,0,0,0,143495396.0,ОДС №7-Перово,"город Москва, улица Плеханова, дом 25, корпус 5",393020270.0,"ул. Плеханова, д. 33",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/018,144.48825374178404,143.06735071830985,83.1813304976526,61.3847459342723,22.746391760563387,II-18-21/12,12.0,1.0,80.0,4614.7,3446.6,1168.1,из железобетонных сегментов,нет,2.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20010,0,0,0,0,0,1,0,1,0,0,0,0,143495396.0,ОДС №7-Перово,"город Москва, улица Плеханова, дом 25, корпус 5",393011581.0,"ул. Плеханова, д. 35",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/018,77.68994828169015,77.22191580281691,82.47668164788732,54.53007121596245,23.98948934741784,П-18/22,12.0,1.0,84.0,3677.4,3677.4,0.0,из железобетонных сегментов,нет,2.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20050,0,0,0,0,0,1,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",132466593.0,"ул. Плющева, д. 3",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/011,75.08110970892018,70.70554577464789,82.90498364319248,51.866092178403754,23.969039990610327,индивидуальный проект,5.0,4.0,72.0,3473.7,3468.4,632.1304779315749,панельные,нет,0.0,0.0,стальная,МКД,в эксплуатации
20051,0,0,0,1,0,1,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",137217578.0,"ул. Плющева, д. 5, к. 1",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/011,115.20662217452829,117.07353153301888,84.42249542924527,59.125417,23.99700812264151,I-335,5.0,4.0,80.0,3677.7,3504.1,173.6,панельные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20052,0,0,0,0,0,0,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",448436493.0,"ул. Плющева, д. 5, к. 2",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/011,73.36028863917527,71.73713102061856,86.47620085051545,53.065665639175265,23.83511478350516,I-335,5.0,4.0,80.0,3555.1,3547.7,632.1304779315749,панельные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20053,0,0,0,0,0,1,0,1,1,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",391589365.0,"ул. Плющева, д. 8",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/034,82.05245194117647,83.85092103431374,85.52514799509802,53.47137803431371,22.678694779411764,нет данных,5.0,3.0,60.0,2494.1,2494.1,0.0,панельные,нет,0.0,0.0,стальная,МКД,в эксплуатации
20056,0,0,0,0,0,0,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",394662681.0,"ул. Плющева, д. 9, к. 3",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/011,98.47323126291082,99.2093946713615,85.98894882159624,57.445348535211274,22.993448422535213,нет данных,5.0,4.0,80.0,3541.1,3541.1,0.0,панельные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20057,0,0,0,0,0,0,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",448420753.0,"ул. Плющева, д. 10, к. 1",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/034,65.45542086057692,67.3865379951923,80.64689348076924,45.290995769230776,23.163693937499996,I-511,5.0,4.0,80.0,3541.5,3517.2,632.1304779315749,панельные,нет,0.0,0.0,асбофанера-шифер,МКД,в эксплуатации
20058,0,0,0,0,0,0,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",392999754.0,"ул. Плющева, д. 10, к. 2",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/034,88.49154562910799,85.14193854460093,90.82913672300468,54.566422474178395,23.417662713615023,I-511,5.0,3.0,130.0,2833.1,2833.1,0.0,кирпичные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20059,0,0,0,0,0,1,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",448431616.0,"ул. Плющева, д. 12, к. 1",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/034,77.65795096244132,78.26873807981221,83.68082153051644,49.718605356807515,23.91789080751174,I-515,5.0,4.0,80.0,3540.5,3520.0,632.1304779315749,панельные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20060,0,0,0,0,0,1,0,1,1,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",132850641.0,"ул. Плющева, д. 12, к. 2",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/034,2.4001677044438348e+22,89.88989771781249,88.11698113207548,57.43165094339623,23.82369668246445,I-511,5.0,3.0,130.0,2853.3,2853.3,0.0,кирпичные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
20061,0,0,0,0,0,0,0,1,0,0,0,0,143495637.0,ОДС №6-Перово,"город Москва, улица Плеханова, дом 14, корпус 4",785502598.0,"ул. Плющева, д. 14",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/016,86.9723658526316,88.86549650526317,86.54353855789473,52.78002316842106,23.888678236842104,II-18-31/12А,12.0,1.0,81.0,4625.1,3469.4,1155.7,из железобетонных сегментов,нет,2.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
